timestamp,order_id,status,user,sell_asset,buy_type,buy_quantity
2023-07-30,311675701,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A548 2023 Super-Speed Superior The New 52!,ERC20,4.99
2023-07-30,311675429,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3648 2022 Page 5 of Justice #9 (2007) Reward,ERC20,1.0
2023-07-30,311675108,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A450 2023 Super-Speed Uncommon Superwoman,ERC20,3.5
2023-07-30,311674616,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A6128 2022 Inks Green Lantern,ERC20,1.99
2023-07-30,311674488,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5797 2022 Shazam! Character Art Freddy Freeman,ERC20,2.0
2023-07-30,311674087,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5335 2022 Shazam! Family Power of Shazam!,ERC20,1.33
2023-07-30,311673861,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A555 2023 Super-Speed Uncommon Black Racer,ERC20,2.5
2023-07-30,311673778,filled,0x52f5b62ef90e017e8b55db1c9e5f0353c76ca3b5,A58106 2022 Comics Justice League #1 (1987),ETH,2.52525e-05
2023-07-30,311673724,filled,0x52f5b62ef90e017e8b55db1c9e5f0353c76ca3b5,A62791 2022 Comics Justice League #1 (1987),ETH,2.52525e-05
2023-07-30,311673666,filled,0x52f5b62ef90e017e8b55db1c9e5f0353c76ca3b5,A74712 2022 Comics Justice League #1 (1987),ETH,2.52525e-05
2023-07-30,311673442,filled,0x52f5b62ef90e017e8b55db1c9e5f0353c76ca3b5,A85287 2022 Comics Justice League #1 (1987),ETH,2.57575e-05
2023-07-30,311673052,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A506 2023 Super-Speed Common Superboy,ERC20,1.0
2023-07-29,311672293,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A296 2023 Super-Speed Uncommon Black Racer,ERC20,6.67
2023-07-29,311670878,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A14526 2022 Legends Stargirl,ERC20,2.0
2023-07-29,311670664,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A16589 2022 Legends Reverse-Flash,ERC20,2.5
2023-07-29,311670628,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1256 2023 Super-Speed Common Wonder Woman,ERC20,1.0
2023-07-29,311670534,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1806 2023 Super-Speed Common Shazam!/Darla,ERC20,1.0
2023-07-29,311670245,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A19457 2022 Shazam! Foil Editions Realm of the Gods,ERC20,2.0
2023-07-29,311669985,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A960 2023 Super-Speed Uncommon Reverse-Flash,ERC20,1.11
2023-07-29,311669854,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A23158 2022 Shazam! Foil Editions Inside the lair,ERC20,1.38
2023-07-29,311669265,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10721 2022 Shazam! Character Art Pedro Peña,ERC20,1.0
2023-07-29,311669191,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A14861 2022 Shazam! ""Inspired by"" Illustrations Hespera",ERC20,3.5
2023-07-29,311669123,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A30272 2022 Shazam! ""Inspired by"" Illustrations Kalypso",ERC20,1.1
2023-07-29,311668855,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4115 2022 Shazam! Champions Billy Batson,ERC20,1.0
2023-07-29,311668649,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A14621 2022 Head To Head Red Hood vs. Deathstroke,ERC20,1.0
2023-07-29,311668492,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11485 2022 Head To Head Darkseid vs. Wonder Woman,ERC20,1.0
2023-07-29,311668303,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A15171 2022 Page 6 of Justice #9 (2007) Panel 1,ERC20,1.0
2023-07-29,311668299,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1077 2023 Super-Speed Uncommon Jesse Quick,ERC20,1.11
2023-07-29,311668080,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A670 2023 Puzzle Superior The Flash,ERC20,7.84
2023-07-29,311667921,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A23752 2022 Multiverse Batman Earth -44,ERC20,1.0
2023-07-29,311667339,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3019 2022 Super-Villains The Riddler,ERC20,5.0
2023-07-29,311667233,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4160 2022 Super Heroes Batwing,ERC20,3.0
2023-07-29,311667109,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1387 2022 Civilians Patty Spivot,ERC20,7.0
2023-07-29,311666962,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11356 2022 Alter Ego Superboy,ERC20,1.0
2023-07-29,311666937,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2310 2022 Super Heroes Nightwing,ERC20,5.0
2023-07-29,311666751,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4127 2022 Super Heroes Wonder Girl,ERC20,3.0
2023-07-29,311666595,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A20897 2022 Pencils Superman,ERC20,1.0
2023-07-29,311666542,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2177 2022 Shazam! Character Art Darla Dudley,ERC20,4.5
2023-07-29,311666346,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2528 2022 Locations Mount Olympus,ERC20,4.95
2023-07-29,311664514,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2583 2022 Vivid Moments Lex Luthor Calls for Superman - Forever Evil #1 (2013),ERC20,4.0
2023-07-29,311664322,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5508 2022 Shazam! Compositions We are the power,ERC20,3.0
2023-07-29,311664232,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5775 2022 Sketch Art / Pencils Superman,ERC20,1.0
2023-07-29,311663961,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5833 2022 Legends Green Arrow,ERC20,4.44
2023-07-29,311663585,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5305 2022 Super Heroes Deadman,ERC20,3.0
2023-07-29,311663396,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3180 2022 Super-Villains Captain Boomerang,ERC20,3.0
2023-07-29,311663053,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A1491 2022 DC Showcase: Multiverse Common The Joker: Look Out, Gotham!",ERC20,1.45
2023-07-29,311663019,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1070 2023 Dawn of DC Mega Amazons,ERC20,5.0
2023-07-29,311662922,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3759 2022 Head To Head White Canary vs. Black Canary,ERC20,3.99
2023-07-29,311662645,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2589 2022 Shazam! Family Superfam from Philly,ERC20,4.0
2023-07-29,311662342,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2425 2022 Shazam! Family Shazamily,ERC20,3.0
2023-07-29,311661871,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2679 2022 Shazam! Family Power of Shazam!,ERC20,3.89
2023-07-29,311661726,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2700 2022 Shazam! Compositions Super hero check list,ERC20,5.0
2023-07-29,311661451,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3318 2022 Head To Head Batman vs. Green Lantern,ERC20,4.95
2023-07-29,311661020,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3038 2022 Super-Villains Granny Goodness,ERC20,3.25
2023-07-29,311660806,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4676 2022 Iconic Symbols The Penguin,ERC20,2.55
2023-07-29,311660568,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2781 2022 Pencils Superman,ERC20,3.99
2023-07-29,311660484,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2840 2022 Pencils Bane,ERC20,5.5
2023-07-29,311660298,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2105 2022 Super-Villains Kobra,ERC20,5.55
2023-07-29,311660085,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2697 2022 Vivid Moments Convergence - Convergence #1 (2015),ERC20,4.0
2023-07-29,311659211,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4310 2022 Shazam! Foil Editions Realm of the Gods,ERC20,2.0
2023-07-29,311659088,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2320 2023 Puzzle Piece The Flash Bottom Right,ERC20,3.6
2023-07-29,311658999,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1371 2023 Puzzle Piece The Flash Bottom Left,ERC20,4.75
2023-07-29,311658907,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1593 2022 Legends Reverse-Flash,ERC20,5.0
2023-07-29,311658829,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A740 2022 Legends Black Manta,ERC20,10.0
2023-07-29,311658807,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1104 2023 Puzzle Piece The Flash Top Right,ERC20,2.5
2023-07-29,311658610,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2743 2023 Puzzle Piece The Flash Top Left,ERC20,1.5
2023-07-29,311658349,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5644 2022 Legends Hawkman,ERC20,3.0
2023-07-29,311658113,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A249 2022 Team-Ups Kyle Rayner & Guy Gardner,ERC20,3.0
2023-07-29,311657954,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3134 2022 Head To Head Deathstorm vs. Captain Cold,ERC20,1.0
2023-07-29,311657826,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1196 2022 Iconic Symbols Wonder Girl,ERC20,1.0
2023-07-29,311657260,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A774 2022 Comics Gotham By Gaslight #1 (1989),ERC20,2.0
2023-07-29,311656521,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2643 2022 Alter Ego Oracle,ERC20,1.0
2023-07-29,311656398,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1692 2022 Pencils Green Arrow,ERC20,1.0
2023-07-29,311653591,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1389 2023 Super-Speed Uncommon Inertia,ERC20,1.0
2023-07-29,311650477,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A952 2022 DC Pride Common Green Lantern™,ERC20,1.0
2023-07-29,311650253,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1773 2022 DC Pride Uncommon Kid Quick™ / The Flash™,ERC20,1.33
2023-07-29,311650133,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1631 2022 DC Pride Common Pied Piper™,ERC20,1.0
2023-07-29,311650093,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1657 2022 DC Pride Common Pied Piper™,ERC20,1.0
2023-07-29,311649815,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2782 2023 Dawn of DC Titans Donna Troy,ERC20,1.25
2023-07-29,311649274,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A313 2023 Puzzle Superior The Flash,ERC20,7.0
2023-07-29,311646583,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2657 2023 Puzzle Piece The Flash Top Left,ERC20,1.4
2023-07-29,311641939,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A514 2022 DC Showcase: Multiverse Uncommon Green Lantern & Green Arrow,ERC20,1.49
2023-07-29,311641016,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A231 2022 DC Pride Uncommon Aqualad™,ERC20,3.0
2023-07-29,311639465,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A730 2022 DC Pride Common Green Lantern™,ERC20,1.0
2023-07-29,311638190,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A79854 2022 Locations Hub City,ERC20,1.0
2023-07-29,311637812,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A750 2022 Justice League Uncommon Red Tornado,ERC20,1.6
2023-07-29,311637042,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1302 2023 Superman Universe Uncommon Magog,ERC20,1.39
2023-07-29,311635231,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1953 2022 Legends Bane,ERC20,8.0
2023-07-29,311635044,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4107 2022 Shazam! Compositions Super hero check list,ERC20,2.66
2023-07-29,311634811,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5801 2022 Shazam! Champions Pedro Peña,ERC20,2.0
2023-07-29,311634700,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5020 2022 Shazam! Champions Darla Dudley,ERC20,1.0
2023-07-29,311632810,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A660 2023 Super-Speed Epic The Flash,ERC20,6.5
2023-07-29,311632677,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A23218 2022 Comics Action Comics #1 (1938),ERC20,4.0
2023-07-29,311630401,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A18925 2022 Shazam! ""Inspired by"" Illustrations Hespera",ERC20,2.0
2023-07-29,311630071,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A10567 2022 Shazam! ""Inspired by"" Illustrations Kalypso",ERC20,1.9
2023-07-29,311629855,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A46211 2022 Shazam! ""Inspired by"" Illustrations Shazam!",ERC20,1.0
2023-07-29,311629636,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,"A34487 2022 Shazam! ""Inspired by"" Illustrations Billy Batson",ERC20,1.0
2023-07-29,311629566,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A488 2023 Super-Speed Uncommon Gorilla Grodd,ERC20,2.5
2023-07-29,311627934,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1149 2023 Dawn of DC Titans Cyborg,ERC20,9.0
2023-07-29,311627583,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A160 2023 Superman Celebration Legendary Superman,ERC20,49.0
2023-07-29,311625108,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A107 2022 DC Multiverse Unlocked Hybrid Top 400 The Batman Who Laughs,ERC20,250.0
2023-07-29,311624333,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A84 2022 Vivid Moments Convergence - Convergence #1 (2015),ERC20,84.0
2023-07-29,311623622,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A945 2022 The Originals The Flash,ERC20,400.0
2023-07-29,311621600,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5148 2022 Team-Ups Kyle Rayner & Guy Gardner,ERC20,1.0
2023-07-29,311621240,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10285 2022 Iconic Quotes Wonder Woman,ERC20,1.0
2023-07-29,311621215,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8221 2022 Head To Head White Canary vs. Black Canary,ERC20,1.0
2023-07-29,311621199,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A896 2023 Super-Speed Common Vixen,ERC20,1.0
2023-07-29,311620968,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9635 2022 Head To Head Red Hood vs. Deathstroke,ERC20,1.0
2023-07-29,311620367,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11332 2022 Team-Ups Green Lantern & The Flash,ERC20,1.0
2023-07-29,311620205,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A812 2023 Super-Speed Common Superboy,ERC20,1.0
2023-07-29,311620020,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8375 2022 Objects Cosmic Treadmill,ERC20,1.0
2023-07-29,311619858,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A242 2022 Objects Cosmic Treadmill,ERC20,25.0
2023-07-29,311619692,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A7339 2022 Objects Mobius Chair,ERC20,1.0
2023-07-29,311619409,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A15294 2022 Objects Batplane,ERC20,1.0
2023-07-29,311619380,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1084 2023 Super-Speed Uncommon Superwoman,ERC20,1.11
2023-07-29,311619154,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10343 2022 Objects The Interceptor,ERC20,1.0
2023-07-29,311618901,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9180 2022 Objects Batcave Giant Penny,ERC20,1.0
2023-07-29,311618544,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3984 2023 Dawn of DC Mega Batman Family,ERC20,1.69
2023-07-29,311618453,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10540 2022 Comics Justice League #1 (1987),ERC20,1.0
2023-07-29,311618172,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10937 2022 Comics Batman #11 (1942),ERC20,1.25
2023-07-29,311617750,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A8764 2022 Comics Batman #400 (1986) Anniversary Issue,ERC20,1.1
2023-07-29,311617624,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A14388 2022 Vivid Moments Wonder Woman Flies the Invisible Plane,ETH,8.0808e-05
2023-07-29,311617412,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A58298 2022 Iconic Quotes Green Lantern,ERC20,1.1111111111
2023-07-29,311617112,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A13152 2022 Locations Hall of Doom,ERC20,1.0
2023-07-29,311617085,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A798 2023 Super-Speed Uncommon Jesse Quick,ERC20,1.11
2023-07-29,311616654,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5446 2022 Locations Hub City,ERC20,1.99
2023-07-29,311616471,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1495 2022 The Lantern Corps Common Blue Lantern Corps,ERC20,1.2
2023-07-29,311616365,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1547 2022 The Lantern Corps Common Yellow Lantern Corps,ERC20,1.1
2023-07-29,311616197,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9278 2022 Locations Belle Reve Penitentiary,ERC20,1.0
2023-07-29,311615984,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4019 2022 Locations Gotham's Chinatown in Ice,ERC20,3.0
2023-07-29,311615640,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9928 2022 Locations Mount Olympus,ERC20,1.0
2023-07-29,311615489,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A11073 2022 Locations King Atlan's Tomb,ERC20,1.0
2023-07-29,311615455,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A41137 2022 Objects Batplane,ETH,8.0808e-05
2023-07-29,311615287,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A33043 2022 Iconic Quotes The Joker,ETH,8.0808e-05
2023-07-29,311615273,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A12460 2022 Super-Villains Brainiac,ERC20,1.0
2023-07-29,311615099,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A23839 2022 Iconic Quotes Wonder Woman,ETH,8.0808e-05
2023-07-29,311614908,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A7350 2022 Super-Villains Granny Goodness,ERC20,1.11
2023-07-29,311614591,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10784 2022 Super-Villains Kobra,ERC20,1.0
2023-07-29,311614366,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10722 2022 Super-Villains The Top,ERC20,1.0
2023-07-29,311614309,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A10559 2022 Objects Batcave Giant Penny,ETH,8.0808e-05
2023-07-29,311613907,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A10023 2022 Super-Villains Captain Boomerang,ERC20,1.0
2023-07-29,311613829,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A28862 2022 Head To Head Batman vs. Green Lantern,ERC20,2.0202020202
2023-07-29,311613623,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3157 2022 Super-Villains The Cheetah,ERC20,4.0
2023-07-29,311613362,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A9390 2022 Super-Villains Bizarro,ERC20,1.0
2023-07-29,311613123,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A59561 2022 Inks Justice League of America,ERC20,1.5151515151
2023-07-29,311613114,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A2016 2022 Super-Villains The Riddler,ERC20,4.0
2023-07-29,311612958,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A48048 2022 Inks Superman,ERC20,1.5151515151
2023-07-29,311612773,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5571 2022 Super Heroes Orion,ERC20,2.0
2023-07-29,311612572,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A7243 2022 Super Heroes Donna Troy,ERC20,1.77
2023-07-29,311612510,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A297 2023 Super-Speed Superior The Flash vs. Turbine,ERC20,9.0
2023-07-29,311612430,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A46795 2022 Head To Head Deathstorm vs. Captain Cold,ETH,0.0001628319
2023-07-29,311612176,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A400 2023 Super-Speed Superior Flashpoint,ERC20,5.56
2023-07-29,311612097,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1315 2023 Super-Speed Uncommon Gorilla Grodd,ERC20,1.11
2023-07-29,311612044,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A4987 2022 Inks Batman,ERC20,2.75
2023-07-29,311611494,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A146 2023 Super-Speed Epic Kid Flash,ERC20,22.22
2023-07-29,311611269,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A85126 2022 Super-Villains Bizarro,ETH,0.0001363636
2023-07-29,311610192,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1363 2023 Super-Speed Superior The Flash vs. Kid Flash,ERC20,1.67
2023-07-29,311609766,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A5970 2022 Locations S.T.A.R. Labs,ERC20,1.69
2023-07-29,311609754,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A626 2023 Super-Speed Epic Superman,ERC20,7.99
2023-07-29,311609593,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A555 2023 Dawn of DC Aquaman,ERC20,19.85
2023-07-29,311609557,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A771 2023 Super-Speed Epic Kid Flash,ERC20,6.67
2023-07-29,311609371,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A550 2023 Super-Speed Epic Max Mercury,ERC20,7.0
2023-07-29,311609113,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A731 2023 Super-Speed Epic The Flash,ERC20,6.56
2023-07-29,311608976,filled,0x466ea02474b598d0b84e40ae5b25c6b7e5d78d79,A43728 2022 Multiverse Batman Earth -52,ETH,0.0001666666
2023-07-29,311608082,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3626 2023 Puzzle Piece Harley Quinn Bottom Right,ERC20,1.6
2023-07-29,311608013,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3693 2023 Puzzle Piece Harley Quinn Bottom Left,ERC20,2.0
2023-07-29,311607946,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A3044 2023 Puzzle Piece Harley Quinn Top Right,ERC20,1.25
2023-07-29,311607808,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1396 2023 Puzzle Piece Harley Quinn Top Left,ERC20,1.3
2023-07-29,311606970,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A26 2022 Shazam! Family Shazamily,ERC20,100.0
2023-07-29,311606705,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A830 2023 Super-Speed Common Vixen,ERC20,1.11
2023-07-29,311606395,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A745 2023 Super-Speed Common Shazam!/Darla,ERC20,1.11
2023-07-29,311606075,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A716 2023 Dawn of DC Green Lantern,ERC20,8.0
2023-07-29,311605407,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A596 2023 Dawn of DC Dawn of DC - Left Panel,ERC20,22.5
2023-07-29,311605337,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1110 2022 Comics Batman #156 (1963),ERC20,1.0
2023-07-29,311605194,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1234 2023 Super-Speed Common Wonder Woman,ERC20,1.11
2023-07-29,311604715,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A439 2023 Dawn of DC Kid Flash,ERC20,20.0
2023-07-29,311604517,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A1896 2022 Black Adam Character Art Doctor Fate,ERC20,1.0
2023-07-29,311603798,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A139 2023 Dawn of DC Robin,ERC20,34.0
2023-07-29,311602436,filled,0x007084b21ccf6d360fa002c0ab4f4d79b7d7ed61,A223 2023 Super-Speed Legendary Reverse-Flash,ERC20,140.0
