timestamp,user,token_type,token_id,id
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,241657995,0x6226240a06f599bf4a19ecf1981625505d23d619b7cf5f40728eb29c8b186a39
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,233898141,0x50e285c289c06f7ed5adc881265acc3d44979d3f50dcb70aeabd7346e928436e
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,231619753,0x883e06b878fa777eb5c68a6bdeedebf3d5190c2f4f4413f62e5b3c935fa3a853
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541403,0xb34c779b953a51bf52be01cd6da421864268866147b4ed6b967baa62f8b4fa00
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541445,0x1626915147d5d900ed7d84d75b756d29b6f4bce1b811410a1287a05a6f4bbe9e
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,222508583,0x80078efbb05fd9c8de900b1ef92b678244b12b88054a8cd3dfc9789ba65e0b9e
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,221254225,0xa071bf4cac515740ef9f8a755fd1bb2b8eaba1b0c69a63f5aba00448df015189
2023-07-18,0x654727c8b853915bf52ebd5b76fa564e5e9d7375,ERC721,236544587,0xb8773fa5863064ae5df3a0789e15a1d85fd4a246aa6555c91bf0afdeba274539
2023-07-18,0x654727c8b853915bf52ebd5b76fa564e5e9d7375,ERC721,237372729,0xc4344871f08b126323a9fee109e89f7ca8cd29e0ebb79dbefc6604b3dbea05e9
2023-07-18,0x654727c8b853915bf52ebd5b76fa564e5e9d7375,ERC721,243541349,0xcdb96c458b482e6a0464dbc7f7b719006605ca257a32ed1abd762324d6efea95
2023-07-18,0x654727c8b853915bf52ebd5b76fa564e5e9d7375,ERC721,233921089,0x6f2a9452c9f76831490e95809b921b854abf500e94d6a013fae5515eb9306b39
2023-07-18,0x654727c8b853915bf52ebd5b76fa564e5e9d7375,ERC721,243541409,0x3f8cd4e5f4ba855b5d57e89d4ff61f0eea7af8d463292b19280ff294953ad59f
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,234483897,0x32550c5a80f4fc4bbd95d74bd24472a89b0d58b61202b55eab01e6a7d605300f
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,204729981,0x5d3e46e693968f86ab6e850e4d20209cbce3cce4082cee99dfcb09524ae284a5
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,224040627,0x11db2c1bd3d194c754679d05741dd68c24a1d2753d24e7d300858bbea2aad8c4
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,223897667,0xaa9dcb3a4cbcfbd177ee6e9051c5c337836eb25e5aa72927229110516ebae38e
2023-07-18,0xe55c729b30f179ac18fac3160bc1adb2c8232bd1,ERC721,243541397,0x3dbd18fdd9d329dbc2a550e8b63442ed1694a89ced25f5d10c282da9ebd25048
2023-07-18,0xe55c729b30f179ac18fac3160bc1adb2c8232bd1,ERC721,243541396,0x1715072d75c3b79fc64622da22c6cd68163d6dc48a7aaa4cae38c5b555d63b59
2023-07-18,0xe55c729b30f179ac18fac3160bc1adb2c8232bd1,ERC721,243541361,0xb81dee56730f019a306d5702b593671237827afaf55db13698419336ede1e8d1
2023-07-18,0xe55c729b30f179ac18fac3160bc1adb2c8232bd1,ERC721,208337894,0x149209243dad893292a6c51191684a88349f039fcc59303ffe205ad1795654f4
2023-07-18,0xe55c729b30f179ac18fac3160bc1adb2c8232bd1,ERC721,243541378,0x806441bcf4eb0da52c8afe776637e330053421d6d5b022c7491dafccfb60a1b9
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,233738332,0xeba8931b7490e2eef0a7bfc6afb2db8e1347eeeb7c696639bb5c86a604a9ae9f
2023-07-18,0x8e40513647ec990106b9315fa8ffd4eed91a7384,ERC721,224040568,0xf19ffd200633a9a75f21153ee9feed66028ae3ab1ce2ed52b2330668249ceaad
2023-07-18,0x3ce2fcc57f64f08558d19ddf3cfda1ac8ad092ca,ERC721,243535997,0x9b53d3d611ab6b6893ff8408035af2de1cd34869e64f4a783e28bcc3af6c140a
2023-07-18,0x3ce2fcc57f64f08558d19ddf3cfda1ac8ad092ca,ERC721,73821319,0xf6930858113998a0fb82f320b8a87279a1879d8c98ebbed29026d046774601c2
2023-07-18,0x3ce2fcc57f64f08558d19ddf3cfda1ac8ad092ca,ERC721,243535960,0x1b1534cf7c06c3449920996f5c27e3ec8e3a4b1266b32e8c30fefd0c7e6fb96a
2023-07-18,0x3ce2fcc57f64f08558d19ddf3cfda1ac8ad092ca,ERC721,243536029,0x44afcd722bc349f77360defdc166e934a1f1ac45997229af3a69ccf5e96a422e
2023-07-18,0x3ce2fcc57f64f08558d19ddf3cfda1ac8ad092ca,ERC721,73817078,0xccf5c25e4d245629f944d4eedf23b8cb9bcbc46b62ac9a0736e2b99b2b427938
2023-07-18,0x3da1495d69d750a69902774926a46a72007a62bb,ERC721,243539811,0xd41abc02b6ae24ee03fcc46c93376cf39142e5d6335cab946acc4002af2afc80
2023-07-18,0x3da1495d69d750a69902774926a46a72007a62bb,ERC721,243540287,0x1fb90dffdb4feb784e2e5cb5607a723eb1378e62b4d149b5309e9b23a5af1a39
2023-07-18,0x3da1495d69d750a69902774926a46a72007a62bb,ERC721,243539617,0x073f4279dd56c328afbf9a145a8e734e43065cddaa536407c1b85fccd936113a
2023-07-18,0x3da1495d69d750a69902774926a46a72007a62bb,ERC721,243138776,0x810f2732a386b8bd63b2082fbb407884cd3493a89e16f75801b17213314cadb7
2023-07-18,0x3da1495d69d750a69902774926a46a72007a62bb,ERC721,243540105,0x435dd900768a39032070ebfe7a95a88915f5ca2a9747e645d8afd692df853157
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243541304,0x3e6fc34081fc37f8d6933de5eb4e54f879b3b2915c3b4d6a3ee3fcf50a5e08f6
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243541283,0x6b5eae40475f64b21dd663fcc66a8d92a032a9449af6b7914574f26770ed8bf1
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243541173,0x1f7eeceed83aaafe074f47e5e646d48e81be8c57b562ab293264068359572c23
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243541279,0x9f5f0efa0fe6b8b76da41f8e8d713feb7318aeeb363da8b60d5e77c354154e05
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243110165,0xf0975df9eae5a4dd2110d58d59907f1ccfe8ae8274946cfd5fd98d084df6ca89
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541194,0x90c62af17123bbc5534fea8ea8356b45e9d15284951b647128263b42143f4caa
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,242465667,0xeb4923545616d7f97fcedbf310ac40dfc8faf251a1588b83db7f06743fb94ed7
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541280,0xba75d63be3ba8a0755e75641e8e6b2cb35f70628e9ff5eb42203eb217199d985
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541042,0x0fcd43d6ceed6e787f2840867680c72928e2c8563c419f8b412e1363893793a8
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243541245,0xc3f48e378214948319e4779a9440170346638f7241627134c8193b175847136b
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,242017279,0x9088fa6a40d96810c7ee96cf2f14772b1b7315c391d8a66ae609fdb092ba62d5
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,242017615,0x44fc9dd0d824938e811ad2bc61a5212ae7f52ec553a2864f82e898e0b6ad7c5e
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,239187047,0x705d777631a198f7dbc1c04aec12a3acbe07f962b4620fc4e359d17af690b4e1
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,242840000,0xa68d002536bd56851109a8278ee7c5627777b1906d9e7e0b90607a6228193ecc
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243013399,0x136c0875d073be060ef085fe49e056384935ce9995bd2e885bdbe40e9af33074
2023-07-18,0x19897bb54f46219ccc9715a8f36938745d867bb0,ERC721,231993716,0xe44ce263917256488e973bcb509a5bf3edb1d1d3ca0bda1522d36cb42fc06f46
2023-07-18,0x19897bb54f46219ccc9715a8f36938745d867bb0,ERC721,231993751,0x6c97c3f7bcf9d363c6dc2be0a3fe38be5030acead6130994f678768daef338f7
2023-07-18,0x19897bb54f46219ccc9715a8f36938745d867bb0,ERC721,212567770,0x4446e59fa1febadcd148d15827f88e4b172285c9352aa53ca5b8d6efb2518b1a
2023-07-18,0x19897bb54f46219ccc9715a8f36938745d867bb0,ERC721,231993635,0x6832ce9eda0feea5377ccf498c2d2ad60bf2645bb30376b3d0f2cf5b9a5d69db
2023-07-18,0x19897bb54f46219ccc9715a8f36938745d867bb0,ERC721,212567709,0xb5fd5cb60f662e062aac61c1cd083cec98da0f1be17e422c3b29a6917aba3496
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,238398274,0x1bd970b6f09efcc48a9337da4bfcb36fe67cc8b637d8792bbe85880e3d6a5b9b
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,201530765,0x3d1a8009f7da7a69c28d4cf75f220dfb838fa5ae4de3e0a013b9a8a442803da9
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,233571414,0x4e6d8c116f87fc613ee5ddae0cc405635b770a8bca610162caf7f9008d20550f
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,211143275,0xb156f93d7b506e8a287cd3adae89473fb229caee3a41208259f046d2e8ea8441
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,202024544,0xfcdcbc8b355509a1654691dbdb0fc7c0f20f9a2495b3c2cbc6308109a64eb586
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243017067,0xe6edece4ae85a048c88351364354d35cada00be68147cca6d9ae39972311f1c2
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243116574,0x2d38cd5ba3fc5f96243fb314deb865a24c1840f5f882d16265cfecfd08926bb1
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243016941,0xbc8bbf0e5ef89120cc800440544dbe5fab26ea83bbac1e67d7348ece65b331e5
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243016786,0xffcdb4bdec81a9c467c6ab64f16bb0e86acdc7bfb960f7d062d4d27af2919dee
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243016977,0xd705383a8d5a72198b7dd76627cbe1cca5bbb14512b8da561b8cde215e8119c4
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,239841446,0x3c3ce46faf6bbbb24a20662d25d3a66c15415d30d5f86b6e7449da0ea29f7feb
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540993,0x8eb9446c5cdc079ccd8d10e6425369d67910105b461b1efbcafd18581f17ede6
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243022530,0x9a87c5b2ec7c00283b779f81b7d8397323ba2ec5e66a7e34d63884410d68d741
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,239777548,0x30d6643b5feb837c72d537db2986c9e684b1e7d0979889f1eed870d22af7018f
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243170234,0x451e5f6c8912596e1c5322eb3dfdd2726f969ced1ee0146c41167bd5de47d20e
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,240663229,0xf5777b555240062fa5be3e1e3be74209e4925f862827cf5d33dfde66dc42cd82
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243368061,0x35d3e55f620e071297e464e65ab6ef5eb6410fce801c5c8b86b2661862bc3d68
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243541133,0x4d69ed5c02b6b32091314dbd6c2f6c771bb4a24c1c8bf4022d228e9f786cabfd
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243170232,0x12b53167b395f06efc8f75ed234dd769c861378138c4ba4ffc900b29b54e589c
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,243428060,0xd41ef3b053e39179012f0301dcd03ce0d7aefcc9b2ee0fa17db4207179a7e198
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,231975249,0xeb831012e45dee3eed003fc287a4f2f2238cc159781d83740abd2dabe2f6508b
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,236079023,0xf56d0d807d1b16e76f4694d0408dc76e4f19490647f9ae27196603f1d328ea6c
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,235449669,0xdd83744e5b06f56d8a185e46244a934f588187f93fea2390df809076ae8999f6
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,235639413,0xa84fefcaf355d0ed7ba3d9bff00179549e8aeb2b61f3df063aa9adbc29a2b09e
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,239426207,0xa1d031ca6460c7ea4b0b339fc9ac056924f13b31f0cec2122d6922a4acac8f72
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,229478824,0x29c4baafd0f20755ef3f6159d3c7982829f749231c940bd18b849b6858d8e19b
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,197810310,0x273a721c43bcb4dcaa9a940b382ac74db9a60547b2d6c948a8658b44d9dbd09b
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,228442039,0x92088268692d450fc528201c90aca7e501eb82fff983997c61691f0c60c8aae6
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,199895818,0x516b7b91767683c9d1d43c5bcea9fbbfcb03ef7cacb099061e2af8c88bc9dbba
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,222237024,0x79905180689fb09ffaaeb0b436355c3f3c483d1d0fb25cd4979fb7fd537fbd0c
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,222296264,0x8f250a6fea6b3a3f3c83c8f978eb34a1e174779d0b09f2a56ddbb1f4857df005
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,217264351,0xacce00ac9ab3f97bf61c461f02f664b88ebaf5d0aa7d5f70c6819a7290077f6f
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,232415136,0x5eb16cd6fb96cc13aba24db01ef01148c36ec2c2f4f7f8ea948d858d17a63a5f
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,225649643,0xfd7fe8b14dde6ea1cbcda59012a61392127c7573fc5aef3bd6f306b989e5d8b0
2023-07-18,0x2b1ea053e32f7fd414a2a496f11b044bb04ce890,ERC721,201572631,0x46a80213b5cffbaf9793e357ddd5b363fdb0ceee934fb64ba6ca6a09992bfd78
2023-07-18,0xb481f8318a5e3c2b8e73610b588b0b0075034068,ERC721,242861299,0x60bbcc3030cc96b02a42bdf825c0deef956899248e246c783cc3941130f3b0dd
2023-07-18,0xb481f8318a5e3c2b8e73610b588b0b0075034068,ERC721,241674708,0x0715ce9666b69a0d5ce5febe0fa30c5f5cd271b760e16f669fff892e6b2f82e0
2023-07-18,0xb481f8318a5e3c2b8e73610b588b0b0075034068,ERC721,241095936,0xa9f849d8c3181519f18bc33704b8107b84cd02d76390c604f81dc1f03a323e1e
2023-07-18,0xb481f8318a5e3c2b8e73610b588b0b0075034068,ERC721,242976041,0x72b418402347b77fb871e06327d5763beb037127150794f7385df5b96b26d30d
2023-07-18,0xb481f8318a5e3c2b8e73610b588b0b0075034068,ERC721,233528793,0xb75dff1c91203780543294583ca21eec7aebf4d90171d5f9e511ac8254e3cab9
2023-07-18,0x7d2ce23376555063317aca64b86ac7e6cfd1f3a4,ERC721,243378308,0xde8fd1380852aead158e563404d30e9856eab116f51d0473e175c50f4d00afcd
2023-07-18,0x7d2ce23376555063317aca64b86ac7e6cfd1f3a4,ERC721,243378292,0xdf3b72f112740e67c3648987f1ed11f53ade31e2b5f6d331757a3035acdb193a
2023-07-18,0x7d2ce23376555063317aca64b86ac7e6cfd1f3a4,ERC721,243198408,0xfa15173c776f4af7e56dbb56086950930db5f4b3e19c6059827166503ea5afb6
2023-07-18,0x7d2ce23376555063317aca64b86ac7e6cfd1f3a4,ERC721,237626410,0x023d1e2a4064d16ac4555310cb6655c618e26f701560fe117f146f36f91013f0
2023-07-18,0x7d2ce23376555063317aca64b86ac7e6cfd1f3a4,ERC721,238992553,0x1d70ab9c8ce58ebee880b5803a04090268c151148d0e639468ab5a0542324fb3
2023-07-18,0xe6f6bd33a270471e02b1a46d8dd905344d03b02e,ERC721,243498457,0x26422a4a2b23874cc424d206b67fe5d92106f93f9fc2ad0faf8a871ee22992aa
2023-07-18,0xe6f6bd33a270471e02b1a46d8dd905344d03b02e,ERC721,243498422,0x8cd3e25fb9a9b6b6c544a3878da51450db7441a34eacfc5de5efd890dd387210
2023-07-18,0xe6f6bd33a270471e02b1a46d8dd905344d03b02e,ERC721,243498400,0xcb637d529752884fbfc68a4da23927c523af0917ca8b4add2c1f2baef7c648ca
2023-07-18,0xe6f6bd33a270471e02b1a46d8dd905344d03b02e,ERC721,243498456,0xb95a1ad1579caffea363200d85f2761bc72fd29d6728030f1c20c850c83c020f
2023-07-18,0xe6f6bd33a270471e02b1a46d8dd905344d03b02e,ERC721,243498428,0xc30bb5437612f753b93c5a1d3c4733932e78cd348fc0291211cc6a2076dc92bc
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540918,0x2544c8925007440d76c6e4cc087895cc7d225b776e1c870ec27cc19616a205ed
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540896,0x7bc52401cf82da1d92d80d80bec9d06528b6fac6d32cd34996bb78a36daeb12e
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540949,0x5d1c139354263567b79017129fa6025e2df06066c2729647bd13fa1dc67ea805
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540867,0x2bcdaf5b03cb1a90dc2b10002d74977935825cdd38b97393e88dc87bbd977765
2023-07-18,0x50d09425fdf7e990a0aaa8ac6fdccc6086479f86,ERC721,243540951,0x0da0ab62395ddcb75588582824df0c82cc25e0b7d6e285395f5fb1e6e26059b9
2023-07-18,0x4505808f7115ce696eba277a22478c49e2b83614,ERC721,243285402,0x8e84b5d9f53e1c2e00a5241229d5782fcee7d73d0be66ad3c13439a316871ce7
